Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
138500,25.2,1565,0,0,1,100,71,0,1,1
138600,17.9,1382,0,0,1,100,71,0,1,1
138700,19.7,1362,0,0,1,100,71,0,1,1
138800,33.0,1833,0,0,1,100,71,0,1,1
138900,30.9,1719,0,0,1,100,71,0,1,1
139000,31.9,1777,0,0,1,100,71,0,1,1
139100,23.7,1559,0,0,1,100,71,0,1,1
139200,22.5,1435,0,0,1,100,71,0,1,1
139300,20.4,1380,0,0,1,100,71,0,1,1
139400,37.3,1902,0,0,1,100,71,0,1,1
139500,24.6,1525,0,0,1,100,71,0,1,1
139600,36.6,1938,0,0,1,100,71,0,1,1
139700,24.4,1497,0,0,1,100,71,0,1,1
139800,34.3,1797,0,0,1,100,71,0,1,1
139900,33.5,1774,0,0,1,100,71,0,1,1
140000,22.3,1501,0,0,1,100,71,0,1,1
140100,27.5,1610,0,0,1,100,71,0,1,1
140200,29.5,1699,0,0,1,100,71,0,1,1
140300,31.7,1720,0,0,1,100,71,0,1,1
140400,25.5,1615,0,0,1,100,71,0,1,1
140500,34.7,1818,0,0,1,100,71,0,1,1
140600,19.3,1367,0,0,1,100,71,0,1,1
140700,38.5,1978,0,0,1,100,71,0,1,1
140800,16.3,1271,0,0,1,100,71,0,1,1
140900,28.3,1649,0,0,1,100,71,0,1,1
141000,27.8,1600,0,0,1,100,71,0,1,1
141100,31.7,1775,0,0,1,100,71,0,1,1
141200,17.1,1319,0,0,1,100,71,0,1,1
141300,27.3,1572,0,0,1,100,71,0,1,1
141400,33.4,1756,0,0,1,100,71,0,1,1
141500,25.9,1539,0,0,1,100,71,0,1,1
141600,26.3,1598,0,0,1,100,71,0,1,1
141700,27.3,1631,0,0,1,100,71,0,1,1
141800,39.3,1932,0,0,1,100,71,0,1,1
141900,18.4,1352,0,0,1,100,71,0,1,1
142000,43.0,2040,0,0,1,100,71,0,1,1
142100,21.5,1483,0,0,1,100,71,0,1,1
142200,32.6,1823,0,0,1,100,71,0,1,1
142300,24.8,1584,0,0,1,100,71,0,1,1
142400,34.5,1842,0,0,1,100,71,0,1,1
142500,19.7,1350,0,0,1,100,71,0,1,1
142600,23.0,1457,0,0,1,100,71,0,1,1
142700,40.3,2034,0,0,1,100,71,0,1,1
142800,25.5,1550,0,0,1,100,71,0,1,1
142900,35.6,1825,0,0,1,100,71,0,1,1
143000,23.2,1511,0,0,1,100,71,0,1,1
143100,42.4,2041,0,0,1,100,71,0,1,1
143200,35.2,1876,0,0,1,100,71,0,1,1
143300,24.0,1534,0,0,1,100,71,0,1,1
143400,35.1,1844,0,0,1,100,71,0,1,1
143500,36.5,1890,0,0,1,100,71,0,1,1
143600,39.8,1967,0,0,1,100,71,0,1,1
143700,37.9,1891,0,0,1,100,71,0,1,1
143800,44.2,2136,0,0,1,100,71,0,1,1
143900,23.3,1486,0,0,1,100,71,0,1,1
144000,20.1,1445,0,0,1,100,71,0,1,1
144100,43.8,2107,0,0,1,100,71,0,1,1
144200,36.6,1853,0,0,1,100,71,0,1,1
144300,18.2,1307,0,0,1,100,71,0,1,1
144400,39.5,2019,0,0,1,100,71,0,1,1
144500,48.3,2250,0,0,1,100,71,0,1,1
144600,21.9,1437,0,0,1,100,71,0,1,1
144700,33.4,1844,0,0,1,100,71,0,1,1
144800,45.3,2205,0,0,1,100,71,0,1,1
144900,49.0,2234,0,0,1,100,71,0,1,1
145000,21.4,1427,0,0,1,100,71,0,1,1
145100,44.6,2165,0,0,1,100,71,0,1,1
145200,29.9,1676,0,0,1,100,71,0,1,1
145300,38.9,1940,0,0,1,100,71,0,1,1
145400,35.6,1829,0,0,1,100,71,0,1,1
145500,23.6,1485,0,0,1,100,71,0,1,1
145600,50.3,2291,0,0,1,100,71,0,1,1
145700,19.2,1359,0,0,1,100,71,0,1,1
145800,28.1,1624,0,0,1,100,71,0,1,1
145900,39.8,1972,0,0,1,100,71,0,1,1
146000,38.4,1956,0,0,1,100,71,0,1,1
146100,26.4,1640,0,0,1,100,71,0,1,1
146200,46.7,2225,0,0,1,100,71,0,1,1
146300,49.1,2273,0,0,1,100,71,0,1,1
146400,43.8,2142,0,0,1,100,71,0,1,1
146500,38.6,1911,0,0,1,100,71,0,1,1
146600,37.9,1929,0,0,1,100,71,0,1,1
146700,26.3,1620,0,0,1,100,71,0,1,1
146800,28.4,1653,0,0,1,100,71,0,1,1
146900,32.7,1757,0,0,1,100,71,0,1,1
147000,18.2,1374,0,0,1,100,71,0,1,1
147100,35.1,1840,0,0,1,100,71,0,1,1
147200,23.8,1550,0,0,1,100,71,0,1,1
147300,40.3,1963,0,0,1,100,71,0,1,1
147400,49.7,2304,0,0,1,100,71,0,1,1
147500,24.5,1523,0,0,1,100,71,0,1,1
147600,23.8,1491,0,0,1,100,71,0,1,1
147700,33.5,1815,0,0,1,100,71,0,1,1
147800,20.0,1378,0,0,1,100,71,0,1,1
147900,29.3,1639,0,0,1,100,71,0,1,1
148000,28.1,1621,0,0,1,100,71,0,1,1
148100,20.7,1465,0,0,1,100,71,0,1,1
148200,33.0,1825,0,0,1,100,71,0,1,1
148300,33.2,1844,0,0,1,100,71,0,1,1
148400,37.0,1900,0,0,1,100,71,0,1,1
148500,23.4,1466,0,0,1,100,71,0,1,1
148600,32.9,1756,0,0,1,100,71,0,1,1
148700,31.9,1767,0,0,1,100,71,0,1,1
148800,32.8,1786,0,0,1,100,71,0,1,1
148900,57.1,2508,0,0,1,100,71,0,1,1
149000,39.8,2015,0,0,1,100,71,0,1,1
149100,49.7,2270,0,0,1,100,71,0,1,1
149200,45.9,2153,0,0,1,100,71,0,1,1
149300,41.3,2084,0,0,1,100,71,0,1,1
149400,40.0,2044,0,0,1,100,71,0,1,1
149500,51.7,2310,0,0,1,100,71,0,1,1
149600,35.6,1883,0,0,1,100,71,0,1,1
149700,49.9,2272,0,0,1,100,71,0,1,1
149800,56.6,2492,0,0,1,100,71,0,1,1
149900,50.6,2328,0,0,1,100,71,0,1,1
150000,46.1,2195,0,0,1,100,71,0,1,1
150100,29.3,1680,0,0,1,100,71,0,1,1
150200,31.9,1728,0,0,1,100,71,0,1,1
150300,52.2,2398,0,0,1,100,71,0,1,1
150400,29.6,1638,0,0,1,100,71,0,1,1
150500,60.3,2647,0,0,1,100,71,0,1,1
150600,59.8,2603,0,0,1,100,71,0,1,1
150700,41.5,2086,0,0,1,100,71,0,1,1
150800,33.1,1818,0,0,1,100,71,0,1,1
150900,45.5,2185,0,0,1,100,71,0,1,1
151000,22.4,1467,0,0,1,100,71,0,1,1
151100,27.5,1639,0,0,1,100,71,0,1,1
151200,51.8,2349,0,0,1,100,71,0,1,1
151300,45.0,2126,0,0,1,100,71,0,1,1
151400,55.2,2462,0,0,1,100,71,0,1,1
151500,53.5,2397,0,0,1,100,71,0,1,1
151600,43.6,2142,0,0,1,100,71,0,1,1
151700,32.5,1790,0,0,1,100,71,0,1,1
151800,44.2,2082,0,0,1,100,71,0,1,1
151900,62.6,2646,0,0,1,100,71,0,1,1
152000,42.1,2013,0,0,1,100,71,0,1,1
152100,24.8,1502,0,0,1,100,71,0,1,1
152200,33.0,1751,0,0,1,100,71,0,1,1
152300,38.5,2004,0,0,1,100,71,0,1,1
152400,46.4,2176,0,0,1,100,71,0,1,1
152500,54.8,2398,0,0,1,100,71,0,1,1
152600,55.9,2436,0,0,1,100,71,0,1,1
152700,59.7,2605,0,0,1,100,71,0,1,1
152800,42.8,2117,0,0,1,100,71,0,1,1
152900,29.5,1639,0,0,1,100,71,0,1,1
153000,31.1,1778,0,0,1,100,71,0,1,1
153100,56.2,2522,0,0,1,100,71,0,1,1
153200,38.5,1971,0,0,1,100,71,0,1,1
153300,49.2,2282,0,0,1,100,71,0,1,1
153400,24.8,1535,0,0,1,100,71,0,1,1
153500,52.6,2399,0,0,1,100,71,0,1,1
153600,22.5,1456,0,0,1,100,71,0,1,1
153700,29.7,1688,0,0,1,100,71,0,1,1
153800,46.9,2246,0,0,1,100,71,0,1,1
153900,60.0,2572,0,0,1,100,71,0,1,1
154000,43.0,2075,0,0,1,100,71,0,1,1
154100,29.9,1659,0,0,1,100,71,0,1,1
154200,25.5,1605,0,0,1,100,71,0,1,1
154300,66.3,2835,0,0,1,100,71,0,1,1
154400,61.7,2693,0,0,1,100,71,0,1,1
154500,54.5,2434,0,0,1,100,71,0,1,1
154600,50.0,2338,0,0,1,100,71,0,1,1
154700,54.3,2461,0,0,1,100,71,0,1,1
154800,57.8,2503,0,0,1,100,71,0,1,1
154900,63.7,2755,0,0,1,100,71,0,1,1
155000,67.4,2866,0,0,1,100,71,0,1,1
155100,45.9,2183,0,0,1,100,71,0,1,1
155200,50.4,2317,0,0,1,100,71,0,1,1
155300,37.5,1923,0,0,1,100,71,0,1,1
155400,65.7,2813,0,0,1,100,71,0,1,1
155500,66.4,2780,0,0,1,100,71,0,1,1
155600,45.5,2178,0,0,1,100,71,0,1,1
155700,62.3,2650,0,0,1,100,71,0,1,1
155800,69.0,2893,0,0,1,100,71,0,1,1
155900,28.9,1680,0,0,1,100,71,0,1,1
156000,54.7,2417,0,0,1,100,71,0,1,1
156100,47.9,2219,0,0,1,100,71,0,1,1
156200,43.7,2081,0,0,1,100,71,0,1,1
156300,66.7,2763,0,0,1,100,71,0,1,1
156400,39.9,1980,0,0,1,100,71,0,1,1
156500,57.1,2512,0,0,1,100,71,0,1,1
156600,32.3,1729,0,0,1,100,71,0,1,1
156700,43.8,2112,0,0,1,100,71,0,1,1
156800,57.9,2519,0,0,1,100,71,0,1,1
156900,56.1,2474,0,0,1,100,71,0,1,1
157000,34.1,1855,0,0,1,100,71,0,1,1
157100,30.0,1688,0,0,1,100,71,0,1,1
157200,45.1,2138,0,0,1,100,71,0,1,1
157300,61.2,2605,0,0,1,100,71,0,1,1
157400,50.4,2328,0,0,1,100,71,0,1,1
157500,57.5,2505,0,0,1,100,71,0,1,1
157600,32.7,1770,0,0,1,100,71,0,1,1
157700,28.4,1638,0,0,1,100,71,0,1,1
157800,30.0,1742,0,0,1,100,71,0,1,1
157900,56.1,2446,0,0,1,100,71,0,1,1
158000,52.5,2395,0,0,1,100,71,0,1,1
158100,35.5,1816,0,0,1,100,71,0,1,1
158200,62.2,2679,0,0,1,100,71,0,1,1
158300,68.8,2907,0,0,1,100,71,0,1,1
158400,61.5,2623,0,0,1,100,71,0,1,1
158500,73.9,3013,0,0,1,100,71,0,1,1
158600,43.9,2078,0,0,1,100,71,0,1,1
158700,66.6,2841,0,0,1,100,71,0,1,1
158800,55.7,2501,0,0,1,100,71,0,1,1
158900,49.1,2302,0,0,1,100,71,0,1,1
159000,57.3,2472,0,0,1,100,71,0,1,1
159100,55.1,2496,0,0,1,100,71,0,1,1
159200,53.1,2364,0,0,1,100,71,0,1,1
159300,37.2,1903,0,0,1,100,71,0,1,1
159400,30.4,1707,0,0,1,100,71,0,1,1
159500,40.7,1991,0,0,1,100,71,0,1,1
159600,37.6,1950,0,0,1,100,71,0,1,1
159700,71.5,2917,0,0,1,100,71,0,1,1
159800,56.9,2464,0,0,1,100,71,0,1,1
159900,69.3,2872,0,0,1,100,71,0,1,1
160000,30.8,1719,0,0,1,100,71,0,1,1
160100,28.3,1665,0,0,1,100,71,0,1,1
160200,55.4,2499,0,0,1,100,71,0,1,1
160300,77.1,3134,0,0,1,100,71,0,1,1
160400,44.9,2140,0,0,1,100,71,0,1,1
160500,47.4,2182,0,0,1,100,71,0,1,1
160600,43.0,2041,0,0,1,100,71,0,1,1
160700,74.5,3037,0,0,1,100,71,0,1,1
160800,72.0,2981,0,0,1,100,71,0,1,1
160900,71.7,2921,0,0,1,100,71,0,1,1
161000,36.1,1875,0,0,1,100,71,0,1,1
161100,54.6,2476,0,0,1,100,71,0,1,1
161200,55.1,2460,0,0,1,100,71,0,1,1
161300,30.2,1707,0,0,1,100,71,0,1,1
161400,34.3,1854,0,0,1,100,71,0,1,1
161500,55.7,2476,0,0,1,100,71,0,1,1
161600,56.4,2511,0,0,1,100,71,0,1,1
161700,37.5,1973,0,0,1,100,71,0,1,1
161800,77.6,3102,0,0,1,100,71,0,1,1
161900,80.2,3243,0,0,1,100,71,0,1,1
162000,32.6,1783,0,0,1,100,71,0,1,1
162100,40.4,2034,0,0,1,100,71,0,1,1
162200,81.4,3260,0,0,1,100,71,0,1,1
162300,52.5,2372,0,0,1,100,71,0,1,1
162400,64.2,2761,0,0,1,100,71,0,1,1
162500,72.8,2946,0,0,1,100,71,0,1,1
162600,50.7,2271,0,0,1,100,71,0,1,1
162700,76.8,3111,0,0,1,100,71,0,1,1
162800,70.1,2943,0,0,1,100,71,0,1,1
162900,64.9,2772,0,0,1,100,71,0,1,1
163000,53.1,2367,0,0,1,100,71,0,1,1
163100,31.7,1712,0,0,1,100,71,0,1,1
163200,74.5,3004,0,0,1,100,71,0,1,1
163300,41.7,2016,0,0,1,100,71,0,1,1
163400,73.1,2959,0,0,1,100,71,0,1,1
163500,71.8,2906,0,0,1,100,71,0,1,1
163600,77.2,3106,0,0,1,100,71,0,1,1
163700,37.5,1879,0,0,1,100,71,0,1,1
163800,60.3,2577,0,0,1,100,71,0,1,1
163900,82.1,3222,0,0,1,100,71,0,1,1
164000,77.2,3099,0,0,1,100,71,0,1,1
164100,30.2,1745,0,0,1,100,71,0,1,1
164200,32.0,1759,0,0,1,100,71,0,1,1
164300,41.6,2086,0,0,1,100,71,0,1,1
164400,59.7,2579,0,0,1,100,71,0,1,1
164500,47.3,2204,0,0,1,100,71,0,1,1
164600,68.9,2871,0,0,1,100,71,0,1,1
164700,39.9,1986,0,0,1,100,71,0,1,1
164800,57.0,2547,0,0,1,100,71,0,1,1
164900,76.2,3043,0,0,1,100,71,0,1,1
165000,42.4,2055,0,0,1,100,71,0,1,1
165100,81.2,3259,0,0,1,100,71,0,1,1
165200,35.7,1860,0,0,1,100,71,0,1,1
165300,58.5,2565,0,0,1,100,71,0,1,1
165400,63.3,2703,0,0,1,100,71,0,1,1
165500,74.8,3071,0,0,1,100,71,0,1,1
165600,90.9,3525,0,0,1,100,71,0,1,1
165700,72.1,2933,0,0,1,100,71,0,1,1
165800,90.2,3461,0,0,1,100,71,0,1,1
165900,69.4,2879,0,0,1,100,71,0,1,1
166000,78.2,3146,0,0,1,100,71,0,1,1
166100,87.0,3430,0,0,1,100,71,0,1,1
166200,33.3,1771,0,0,1,100,71,0,1,1
166300,65.3,2736,0,0,1,100,71,0,1,1
166400,52.8,2412,0,0,1,100,71,0,1,1
166500,39.7,2023,0,0,1,100,71,0,1,1
166600,31.7,1789,0,0,1,100,71,0,1,1
166700,54.8,2438,0,0,1,100,71,0,1,1
166800,65.6,2718,0,0,1,100,71,0,1,1
166900,83.1,3312,0,0,1,100,71,0,1,1
167000,59.4,2610,0,0,1,100,71,0,1,1
167100,78.8,3166,0,0,1,100,71,0,1,1
167200,38.7,1976,0,0,1,100,71,0,1,1
167300,53.1,2404,0,0,1,100,71,0,1,1
167400,43.0,2096,0,0,1,100,71,0,1,1
167500,59.8,2589,0,0,1,100,71,0,1,1
167600,93.5,3651,0,0,1,100,71,0,1,1
167700,88.8,3470,0,0,1,100,71,0,1,1
167800,76.0,3038,0,0,1,100,71,0,1,1
167900,55.4,2437,0,0,1,100,71,0,1,1
168000,95.3,3664,0,0,1,100,71,0,1,1
168100,34.4,1857,0,0,1,100,71,0,1,1
168200,51.2,2359,0,0,1,100,71,0,1,1
168300,44.4,2092,0,0,1,100,71,0,1,1
168400,48.4,2263,0,0,1,100,71,0,1,1
168500,72.4,3019,0,0,1,100,71,0,1,1
168600,92.7,3532,0,0,1,100,71,0,1,1
168700,77.2,3155,0,0,1,100,71,0,1,1
168800,82.9,3277,0,0,1,100,71,0,1,1
168900,67.7,2850,0,0,1,100,71,0,1,1
169000,60.7,2621,0,0,1,100,71,0,1,1
169100,97.7,3766,0,0,1,100,71,0,1,1
169200,54.3,2424,0,0,1,100,71,0,1,1
169300,69.4,2895,0,0,1,100,71,0,1,1
169400,75.0,3096,0,0,1,100,71,0,1,1
169500,48.6,2294,0,0,1,100,71,0,1,1
169600,71.2,2970,0,0,1,100,71,0,1,1
169700,41.6,2019,0,0,1,100,71,0,1,1
169800,76.7,3150,0,0,1,100,71,0,1,1
169900,37.4,1912,0,0,1,100,71,0,1,1
170000,78.7,3129,0,0,1,100,71,0,1,1
170100,37.3,1912,0,0,1,100,71,0,1,1
170200,68.4,2853,0,0,1,100,71,0,1,1
170300,34.3,1860,0,0,1,100,71,0,1,1
170400,87.8,3402,0,0,1,100,71,0,1,1
170500,37.9,1907,0,0,1,100,71,0,1,1
170600,78.5,3191,0,0,1,100,71,0,1,1
170700,77.4,3171,0,0,1,100,71,0,1,1
170800,34.9,1810,0,0,1,100,71,0,1,1
170900,60.2,2566,0,0,1,100,71,0,1,1
171000,46.0,2132,0,0,1,100,71,0,1,1
171100,58.3,2529,0,0,1,100,71,0,1,1
171200,99.1,3801,0,0,1,100,71,0,1,1
171300,44.1,2105,0,0,1,100,71,0,1,1
171400,85.4,3323,0,0,1,100,71,0,1,1
171500,55.7,2456,0,0,1,100,71,0,1,1
171600,50.3,2289,0,0,1,100,71,0,1,1
171700,38.2,1972,0,0,1,100,71,0,1,1
171800,98.4,3758,0,0,1,100,71,0,1,1
171900,39.6,2011,0,0,1,100,71,0,1,1
172000,64.0,2702,0,0,1,100,71,0,1,1
172100,51.5,2358,0,0,1,100,71,0,1,1
172200,80.5,3209,0,0,1,100,71,0,1,1
172300,89.3,3481,0,0,1,100,71,0,1,1
172400,88.2,3428,0,0,1,100,71,0,1,1
172500,82.7,3304,0,0,1,100,71,0,1,1
172600,37.0,1909,0,0,1,100,71,0,1,1
172700,76.6,3062,0,0,1,100,71,0,1,1
172800,59.0,2541,0,0,1,100,71,0,1,1
172900,38.5,1996,0,0,1,100,71,0,1,1
173000,43.9,2137,0,0,1,100,71,0,1,1
173100,49.0,2268,0,0,1,100,71,0,1,1
173200,52.2,2385,0,0,1,100,71,0,1,1
173300,74.3,3077,0,0,1,100,71,0,1,1
173400,97.8,3773,0,0,1,100,71,0,1,1
173500,88.3,3414,0,0,1,100,71,0,1,1
173600,106.6,3959,0,0,1,100,71,0,1,1
173700,79.8,3169,0,0,1,100,71,0,1,1
173800,83.8,3361,0,0,1,100,71,0,1,1
173900,76.0,3116,0,0,1,100,71,0,1,1
174000,56.1,2514,0,0,1,100,71,0,1,1
174100,40.1,2023,0,0,1,100,71,0,1,1
174200,60.4,2646,0,0,1,100,71,0,1,1
174300,84.9,3362,0,0,1,100,71,0,1,1
174400,86.7,3409,0,0,1,100,71,0,1,1
174500,62.6,2664,0,0,1,100,71,0,1,1
174600,94.7,3630,0,0,1,100,71,0,1,1
174700,98.6,3774,0,0,1,100,71,0,1,1
174800,55.8,2475,0,0,1,100,71,0,1,1
174900,37.1,1929,0,0,1,100,71,0,1,1
175000,77.7,3157,0,0,1,100,71,0,1,1
175100,44.6,2135,0,0,1,100,71,0,1,1
175200,102.2,3864,0,0,1,100,71,0,1,1
175300,99.0,3816,0,0,1,100,71,0,1,1
175400,85.1,3319,0,0,1,100,71,0,1,1
175500,39.5,1956,0,0,1,100,71,0,1,1
175600,61.0,2586,0,0,1,100,71,0,1,1
175700,39.7,2020,0,0,1,100,71,0,1,1
175800,75.7,3030,0,0,1,100,71,0,1,1
175900,41.1,2056,0,0,1,100,71,0,1,1
176000,68.6,2900,0,0,1,100,71,0,1,1
176100,54.1,2377,0,0,1,100,71,0,1,1
176200,74.6,3039,0,0,1,100,71,0,1,1
176300,60.4,2601,0,0,1,100,71,0,1,1
176400,47.9,2205,0,0,1,100,71,0,1,1
176500,51.4,2365,0,0,1,100,71,0,1,1
176600,65.7,2724,0,0,1,100,71,0,1,1
176700,93.5,3602,0,0,1,100,71,0,1,1
176800,53.6,2411,0,0,1,100,71,0,1,1
176900,57.8,2498,0,0,1,100,71,0,1,1
177000,109.9,4145,0,0,1,100,71,0,1,1
177100,48.5,2231,0,0,1,100,71,0,1,1
177200,46.0,2216,0,0,1,100,71,0,1,1
177300,79.5,3177,0,0,1,100,71,0,1,1
177400,95.8,3642,0,0,1,100,71,0,1,1
177500,99.8,3774,0,0,1,100,71,0,1,1
177600,105.8,4015,0,0,1,100,71,0,1,1
177700,54.0,2446,0,0,1,100,71,0,1,1
177800,97.1,3665,0,0,1,100,71,0,1,1
177900,107.8,4023,0,0,1,100,71,0,1,1
178000,63.1,2653,0,0,1,100,71,0,1,1
178100,47.8,2195,0,0,1,100,71,0,1,1
178200,79.8,3242,0,0,1,100,71,0,1,1
178300,81.2,3259,0,0,1,100,71,0,1,1
178400,52.9,2358,0,0,1,100,71,0,1,1
178500,56.5,2540,0,0,1,100,71,0,1,1
178600,85.7,3388,0,0,1,100,71,0,1,1
178700,87.5,3414,0,0,1,100,71,0,1,1
178800,71.3,2969,0,0,1,100,71,0,1,1
178900,107.7,3983,0,0,1,100,71,0,1,1
179000,110.3,4086,0,0,1,100,71,0,1,1
179100,77.8,3145,0,0,1,100,71,0,1,1
179200,69.4,2848,0,0,1,100,71,0,1,1
179300,67.1,2779,0,0,1,100,71,0,1,1
179400,42.7,2058,0,0,1,100,71,0,1,1
179500,94.7,3624,0,0,1,100,71,0,1,1
179600,56.2,2506,0,0,1,100,71,0,1,1
179700,102.7,3900,0,0,1,100,71,0,1,1
179800,48.7,2247,0,0,1,100,71,0,1,1
179900,78.5,3167,0,0,1,100,71,0,1,1
180000,60.1,2629,0,0,1,100,71,0,1,1
180100,100.0,3788,0,0,1,100,71,0,1,1
180200,86.2,3385,0,0,1,100,71,0,1,1
180300,73.0,2983,0,0,1,100,71,0,1,1
180400,59.8,2552,0,0,1,100,71,0,1,1
180500,106.9,4006,0,0,1,100,71,0,1,1
180600,90.7,3487,0,0,1,100,71,0,1,1
180700,96.5,3686,0,0,1,100,71,0,1,1
180800,104.6,3938,0,0,1,100,71,0,1,1
180900,57.2,2481,0,0,1,100,71,0,1,1
181000,80.5,3235,0,0,1,100,71,0,1,1
181100,39.7,1974,0,0,1,100,71,0,1,1
181200,41.1,2061,0,0,1,100,71,0,1,1
181300,67.7,2873,0,0,1,100,71,0,1,1
181400,42.1,2087,0,0,1,100,71,0,1,1
181500,70.7,2902,0,0,1,100,71,0,1,1
181600,72.6,2988,0,0,1,100,71,0,1,1
181700,115.9,4325,0,0,1,100,71,0,1,1
181800,51.2,2325,0,0,1,100,71,0,1,1
181900,86.0,3354,0,0,1,100,71,0,1,1
182000,80.4,3207,0,0,1,100,71,0,1,1
182100,77.1,3134,0,0,1,100,71,0,1,1
182200,105.5,3998,0,0,1,100,71,0,1,1
182300,63.7,2745,0,0,1,100,71,0,1,1
182400,82.6,3292,0,0,1,100,71,0,1,1
182500,54.3,2440,0,0,1,100,71,0,1,1
182600,48.9,2231,0,0,1,100,71,0,1,1
182700,64.2,2738,0,0,1,100,71,0,1,1
182800,106.6,4008,0,0,1,100,71,0,1,1
182900,67.3,2789,0,0,1,100,71,0,1,1
183000,104.8,3990,0,0,1,100,71,0,1,1
183100,69.3,2900,0,0,1,100,71,0,1,1
183200,93.2,3590,0,0,1,100,71,0,1,1
183300,53.6,2377,0,0,1,100,71,0,1,1
183400,92.9,3544,0,0,1,100,71,0,1,1
183500,62.2,2683,0,0,1,100,71,0,1,1
183600,71.4,2946,0,0,1,100,71,0,1,1
183700,75.6,3037,0,0,1,100,71,0,1,1
183800,48.1,2285,0,0,1,100,71,0,1,1
183900,91.2,3533,0,0,1,100,71,0,1,1
184000,84.8,3345,0,0,1,100,71,0,1,1
184100,50.0,2330,0,0,1,100,71,0,1,1
184200,79.0,3208,0,0,1,100,71,0,1,1
184300,54.7,2481,0,0,1,100,71,0,1,1
184400,44.9,2185,0,0,1,100,71,0,1,1
184500,99.3,3793,0,0,1,100,71,0,1,1
184600,77.8,3150,0,0,1,100,71,0,1,1
184700,105.8,3980,0,0,1,100,71,0,1,1
184800,103.8,3911,0,0,1,100,71,0,1,1
184900,91.8,3553,0,0,1,100,71,0,1,1
185000,59.9,2619,0,0,1,100,71,0,1,1
185100,109.8,4088,0,0,1,100,71,0,1,1
185200,92.1,3552,0,0,1,100,71,0,1,1
185300,88.8,3497,0,0,1,100,71,0,1,1
185400,80.3,3240,0,0,1,100,71,0,1,1
185500,75.7,3106,0,0,1,100,71,0,1,1
185600,99.1,3756,0,0,1,100,71,0,1,1
185700,54.8,2479,0,0,1,100,71,0,1,1
185800,98.7,3805,0,0,1,100,71,0,1,1
185900,50.3,2302,0,0,1,100,71,0,1,1
186000,42.4,2026,0,0,1,100,71,0,1,1
186100,86.8,3414,0,0,1,100,71,0,1,1
186200,71.9,2935,0,0,1,100,71,0,1,1
186300,48.9,2307,0,0,1,100,71,0,1,1
186400,79.6,3188,0,0,1,100,71,0,1,1
186500,92.2,3572,0,0,1,100,71,0,1,1
186600,103.5,3885,0,0,1,100,71,0,1,1
186700,37.4,1957,0,0,1,100,71,0,1,1
186800,73.6,3040,0,0,1,100,71,0,1,1
186900,87.4,3441,0,0,1,100,71,0,1,1
187000,68.2,2822,0,0,1,100,71,0,1,1
187100,102.6,3864,0,0,1,100,71,0,1,1
187200,100.2,3852,0,0,1,100,71,0,1,1
187300,50.8,2280,0,0,1,100,71,0,1,1
187400,93.2,3553,0,0,1,100,71,0,1,1
187500,65.0,2794,0,0,1,100,71,0,1,1
187600,49.3,2304,0,0,1,100,71,0,1,1
187700,60.0,2606,0,0,1,100,71,0,1,1
187800,54.4,2447,0,0,1,100,71,0,1,1
187900,99.4,3736,0,0,1,100,71,0,1,1
188000,83.3,3313,0,0,1,100,71,0,1,1
188100,85.9,3339,0,0,1,100,71,0,1,1
188200,83.0,3307,0,0,1,100,71,0,1,1
188300,42.9,2133,0,0,1,100,71,0,1,1
188400,41.7,2079,0,0,1,100,71,0,1,1
188500,68.3,2855,0,0,1,100,71,0,1,1
188600,61.4,2630,0,0,1,100,71,0,1,1
188700,80.5,3221,0,0,1,100,71,0,1,1
188800,67.7,2820,0,0,1,100,71,0,1,1
188900,100.9,3864,0,0,1,100,71,0,1,1
189000,69.6,2867,0,0,1,100,71,0,1,1
189100,59.4,2543,0,0,1,100,71,0,1,1
189200,76.7,3064,0,0,1,100,71,0,1,1
189300,73.7,3011,0,0,1,100,71,0,1,1
189400,74.3,2997,0,0,1,100,71,0,1,1
189500,96.3,3721,0,0,1,100,71,0,1,1
189600,74.4,3022,0,0,1,100,71,0,1,1
189700,34.6,1798,0,0,1,100,71,0,1,1
189800,63.8,2680,0,0,1,100,71,0,1,1
189900,99.3,3787,0,0,1,100,71,0,1,1
190000,37.2,1901,0,0,1,100,71,0,1,1
190100,97.9,3755,0,0,1,100,71,0,1,1
190200,45.0,2148,0,0,1,100,71,0,1,1
190300,69.2,2868,0,0,1,100,71,0,1,1
190400,87.3,3396,0,0,1,100,71,0,1,1
190500,97.6,3748,0,0,1,100,71,0,1,1
190600,86.8,3400,0,0,1,100,71,0,1,1
190700,88.0,3414,0,0,1,100,71,0,1,1
190800,39.7,2008,0,0,1,100,71,0,1,1
190900,75.7,3059,0,0,1,100,71,0,1,1
191000,56.8,2507,0,0,1,100,71,0,1,1
191100,74.3,3030,0,0,1,100,71,0,1,1
191200,41.9,2088,0,0,1,100,71,0,1,1
191300,77.6,3085,0,0,1,100,71,0,1,1
191400,49.8,2322,0,0,1,100,71,0,1,1
191500,86.7,3384,0,0,1,100,71,0,1,1
191600,70.0,2872,0,0,1,100,71,0,1,1
191700,37.1,1951,0,0,1,100,71,0,1,1
191800,87.4,3468,0,0,1,100,71,0,1,1
191900,86.8,3427,0,0,1,100,71,0,1,1
